Device Name,Vendor,Model,Card Name,IfName,IfOper,Speed,ModuleClass,Splitter L1 Name,Weekly_Status,Notes
CBR07007G00,Huawei,MA5800-X17,H901GPHF,GPON 0/2/9,notPresent,2.4,absent,CBR07X2MS83,Persistent Missing,Missing in both weeks
CBR07007G00,Huawei,MA5800-X17,H901GPHF,GPON 0/3/0,notPresent,2.4,absent,CBR07X2MTYN,Persistent Missing,Missing in both weeks
CBR07007G00,Huawei,MA5800-X17,H901GPHF,GPON 0/3/1,notPresent,2.4,absent,CBR07X2MY7K,Persistent Missing,Missing in both weeks
CBR07007G00,Huawei,MA5800-X17,H901GPHF,GPON 0/3/10,notPresent,2.4,absent,CBR07X2MU0A,Persistent Missing,Missing in both weeks
CBR07007G00,Huawei,MA5800-X17,H901GPHF,GPON 0/3/11,notPresent,2.4,absent,CBR07X2MU14,Persistent Missing,Missing in both weeks
CBR07007G00,Huawei,MA5800-X17,H901GPHF,GPON 0/3/12,notPresent,2.4,absent,CBR07X2MS6Z,Persistent Missing,Missing in both weeks
CBR07007G00,Huawei,MA5800-X17,H901GPHF,GPON 0/3/13,notPresent,2.4,absent,CBR07X2MTZF,Persistent Missing,Missing in both weeks
CBR07007G00,Huawei,MA5800-X17,H901GPHF,GPON 0/3/14,notPresent,2.4,absent,CBR07X2MYIP,Persistent Missing,Missing in both weeks
CBR07007G00,Huawei,MA5800-X17,H901GPHF,GPON 0/3/15,notPresent,2.4,absent,CBR07X2MS6F,Persistent Missing,Missing in both weeks
CBR07007G00,Huawei,MA5800-X17,H901GPHF,GPON 0/3/8,notPresent,2.4,absent,CBR07X2MRLE,Persistent Missing,Missing in both weeks
CBR07007G00,Huawei,MA5800-X17,H901GPHF,GPON 0/3/9,notPresent,2.4,absent,CBR07X2MRLV,Persistent Missing,Missing in both weeks
CBR07031GO0,Fiberhome,AN6000-2,GPOA,PON 1/6,up,2.4,nan,CBR04XAWDCL,New Missing,Newly detected missing this week
CBR07041G00,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/3,up,2.4,nan,CBR04XMH001,Persistent Missing,Missing in both weeks
CBR07041G00,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/8,up,2.4,nan,CBR04XEK04A,Persistent Missing,Missing in both weeks
CBR07075GO0,Fiberhome,AN5516-04,GC8B,PON 1/5,up,2.4,absent,CBR07XMT12S,Persistent Missing,Missing in both weeks
CBR09001G00,Huawei,MA5800-X17,H901GPHF,GPON 0/3/4,notPresent,2.4,absent,CBR09X0009F,Persistent Missing,Missing in both weeks
CBR09039GO0,Fiberhome,AN5516-04,GC8B,PON 2/8,up,2.4,nan,CBR09XHS099,Persistent Missing,Missing in both weeks
CBR11006G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,notPresent,2.4,absent,CBR11XSI007,Persistent Missing,Missing in both weeks
CCS01004GO0,Huawei,MA5608T,H805GPFD,GPON 0/1/15,notPresent,2.4,absent,CCS01XSI026,Persistent Missing,Missing in both weeks
CCS01037GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/2,up,10,absent,CCS01X3TEHJ,Persistent Missing,Missing in both weeks
CCS01038G00,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/3,down,10,absent,CCS01XOW10Q,Persistent Missing,Missing in both weeks
CCS06022G00,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/3,down,10,absent,CCS06XSF01T,Persistent Missing,Missing in both weeks
CCS09002GO1,Huawei,MA5800-X2,H903GPHF,GPON 0/2/0,notPresent,2.4,absent,CCS09XMW100,Persistent Missing,Missing in both weeks
CMI01039GO0,Fiberhome,AN6000-2,GFOA,PON 1/8,down,2.4,absent,CMI01X3IR2X,Persistent Missing,Missing in both weeks
CMI02007G00,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/5,down,10,absent,CMI02X2YODI,Persistent Missing,Missing in both weeks
CMI03003G00,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/2,down,2.4,absent,CMI03X243CN,Persistent Missing,Missing in both weeks
CMI22013G00,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/2,down,10,absent,CMI22X2YATI,Persistent Missing,Missing in both weeks
CNT01024GO0,Fiberhome,AN5516-04,GC8B,PON 1/6,down,2.4,absent,CNT04X2ZH0X,Persistent Missing,Missing in both weeks
CRI01048GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/1,up,2.4,nan,CRI01X2BZY9,Persistent Missing,Missing in both weeks
CRI01048GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/10,up,2.4,nan,CRI01X3UTD3,Persistent Missing,Missing in both weeks
CRI01048GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/11,up,2.4,nan,CRI01X3QVRP,Persistent Missing,Missing in both weeks
CRI01048GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/12,up,2.4,nan,CRI01X34450,Persistent Missing,Missing in both weeks
CRI01048GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/13,up,2.4,nan,CRI01X3NZLU,Persistent Missing,Missing in both weeks
CRI01048GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/2,up,2.4,nan,CRI01X2BZYF,Persistent Missing,Missing in both weeks
CRI01048GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/3,up,2.4,nan,CRI01X2PQO7,Persistent Missing,Missing in both weeks
CRI01048GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/4,up,2.4,nan,CRI01X2XCNX,Persistent Missing,Missing in both weeks
CRI01048GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/5,up,2.4,nan,CRI01X348Y4,Persistent Missing,Missing in both weeks
CRI01048GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/6,up,2.4,nan,CRI01X32TRJ,Persistent Missing,Missing in both weeks
CRI01048GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/7,up,2.4,nan,CRI01X376TW,Persistent Missing,Missing in both weeks
CRI01048GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/8,up,2.4,nan,CRI01X39T17,Persistent Missing,Missing in both weeks
CRI01048GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/9,up,2.4,nan,CRI01X3TTC4,Persistent Missing,Missing in both weeks
CTB01003G00,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/4,up,2.4,nan,CTB01XAWS4A,Persistent Missing,Missing in both weeks
CYP01001GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/14,notPresent,2.4,absent,CYP01X0001X,Persistent Missing,Missing in both weeks
KBI08011GO0,Fiberhome,AN6000-2,GPOA,PON 1/3,up,2.4,nan,KBI08X33A7O,Persistent Missing,Missing in both weeks
KPP04019GO0,Fiberhome,AN6000-2,GPOA,PON 1/5,up,2.4,nan,KPP04X39THU,Persistent Missing,Missing in both weeks
KTUPKT02GP0,Huawei,MA5603T,H805GPBD,GPON 0/0/0,notPresent,2.4,absent,KTUPKT-02/G001-I,Persistent Missing,Missing in both weeks
LBR01056GO0,Fiberhome,AN5516-04,GC8B,PON 1/1,up,2.4,nan,LBR01X2YJ6G,Persistent Missing,Missing in both weeks
LBR06001G00,Huawei,MA5800-X17,H901GPHF,GPON 0/6/9,notPresent,2.4,absent,LBR06X000C7,Persistent Missing,Missing in both weeks
LOI02001GO0,Huawei,MA5608T,H806GPFD,GPON 0/0/15,notPresent,2.4,absent,LOI02X0001Z,Persistent Missing,Missing in both weeks
LPN06006GO0,Huawei,MA5608T,H805GPFD,GPON 0/1/11,notPresent,2.4,absent,LPN06X3KIFX,Persistent Missing,Missing in both weeks
LPN06006GO0,Huawei,MA5608T,H805GPFD,GPON 0/1/8,notPresent,2.4,absent,LPN06X3KB0W,Persistent Missing,Missing in both weeks
MHR01019GO0,Fiberhome,AN5516-04,GC8B,PON 1/5,up,2.4,nan,MHR01X391SO,Persistent Missing,Missing in both weeks
MHR01019GO0,Fiberhome,AN5516-04,GC8B,PON 2/6,up,2.4,nan,MHR01X3G7IT,Persistent Missing,Missing in both weeks
MHR01020GO0,Fiberhome,AN5516-04,GC8B,PON 1/7,up,2.4,nan,MHR01X30NGQ,Persistent Missing,Missing in both weeks
MHR01020GO0,Fiberhome,AN5516-04,GC8B,PON 2/2,up,2.4,nan,MHR01X34EVV,Persistent Missing,Missing in both weeks
MHR01022GO0,Fiberhome,AN5516-04,GC8B,PON 2/8,up,2.4,nan,MHR01X3HWHR,Persistent Missing,Missing in both weeks
MHR01027GO0,Fiberhome,AN6000-2,GPOA,PON 1/2,up,2.4,nan,MHR01X3DLFR,Persistent Missing,Missing in both weeks
MHR01027GO0,Fiberhome,AN6000-2,GPOA,PON 1/4,up,2.4,nan,MHR01X3E8R6,Persistent Missing,Missing in both weeks
MHR01028GO0,Fiberhome,AN6000-2,GPOA,PON 1/11,up,2.4,nan,MHR01X3FVZR,Persistent Missing,Missing in both weeks
MHR01028GO0,Fiberhome,AN6000-2,GPOA,PON 1/16,up,2.4,nan,MHR01X3HWI9,Persistent Missing,Missing in both weeks
MHR01028GO0,Fiberhome,AN6000-2,GPOA,PON 1/3,up,2.4,nan,MHR01X391NV,Persistent Missing,Missing in both weeks
MHR03021GO0,Fiberhome,AN6000-2,GPOA,PON 1/2,up,2.4,nan,MHR03X395AR,Persistent Missing,Missing in both weeks
MHR04013GO0,Fiberhome,AN5516-04,GC8B,PON 2/6,up,2.4,nan,MHR04X39UEL,Persistent Missing,Missing in both weeks
MHR04016GO0,Fiberhome,AN6000-2,GPOA,PON 1/1,up,2.4,nan,MHR04X3FO0S,Persistent Missing,Missing in both weeks
MHR04016GO0,Fiberhome,AN6000-2,GPOA,PON 1/2,up,2.4,nan,MHR04X3JENA,Persistent Missing,Missing in both weeks
NAN01013GO0,Fiberhome,AN5516-04,GC8B,PON 2/7,up,2.4,nan,NAN01X39LTV,Persistent Missing,Missing in both weeks
NKR01009G00,ZTE,C300,GTGHG,gpon_1/7/11,down,2.4,absent,NKR01X3PI3D,Persistent Missing,Missing in both weeks
NKR01009G00,ZTE,C300,GTGHG,gpon_1/7/16,down,2.4,absent,NKR01X00279,Persistent Missing,Missing in both weeks
NKR01019GO0,ZTE,C320,GTGHG,gpon_1/1/5,down,2.4,absent,NKR01X0034T,Persistent Missing,Missing in both weeks
NKR01023G00,ZTE,C300,GTGHG,gpon_1/12/13,down,2.4,absent,NKR01X3PJCE,Persistent Missing,Missing in both weeks
NKR01079GO0,Fiberhome,AN5516-04,GC8B,PON 1/6,up,2.4,nan,NKR01X32LRY,Persistent Missing,Missing in both weeks
NKR01079GO0,Fiberhome,AN5516-04,GC8B,PON 1/8,up,2.4,nan,NKR01X32LS0,Persistent Missing,Missing in both weeks
NKR01084GO0,Fiberhome,AN5516-04,GOOB,PON 2/9,up,2.4,nan,NKR01XFBLAG,Persistent Missing,Missing in both weeks
NKR01085GO0,Fiberhome,AN6000-2,GPOA,PON 2/2,down,2.4,absent,NKR01X0MH2A,Persistent Missing,Missing in both weeks
NKR01090GO0,Fiberhome,AN5516-04,GOOB,PON 1/11,up,2.4,nan,NKR01X007HH,Persistent Missing,Missing in both weeks
NKR01090GO0,Fiberhome,AN5516-04,GOOB,PON 1/12,up,2.4,nan,NKR01X007HL,Persistent Missing,Missing in both weeks
NKR01090GO0,Fiberhome,AN5516-04,GOOB,PON 1/6,down,2.4,nan,NKR01X0078K,Persistent Missing,Missing in both weeks
NKR01094GO0,Fiberhome,AN6000-2,GPOA,PON 1/2,up,2.4,nan,NKR01X007F3,Persistent Missing,Missing in both weeks
NKR01102GO0,Fiberhome,AN5516-04,GC8B,PON 1/2,up,2.4,nan,NKR01X31ILC,Persistent Missing,Missing in both weeks
NKR09010GO0,ZTE,C320,GTGOG,gpon_1/2/2,down,2.4,absent,NKR09X3DC62,Persistent Missing,Missing in both weeks
NKS13007G00,ZTE,C610,XGS-PON (Built-in),gpon_olt-1/3/8,down,2.4,absent,NKS13X3E2J8,Persistent Missing,Missing in both weeks
NKT01088GO0,Fiberhome,AN5516-04,GOOB,PON 2/15,up,2.4,nan,NKT01X3TLBT,Persistent Missing,Missing in both weeks
NKT05022GO0,ZTE,C320,GTGOG,gpon_1/1/1,up,2.4,absent,NKT04X2AMFF,Persistent Missing,Missing in both weeks
NKT05022GO0,ZTE,C320,GTGOG,gpon_1/1/2,up,2.4,absent,NKT04X2AMIT,Persistent Missing,Missing in both weeks
NKT05022GO0,ZTE,C320,GTGOG,gpon_1/1/3,up,2.4,absent,NKT04X3ROW8,Persistent Missing,Missing in both weeks
NKT05022GO0,ZTE,C320,GTGOG,gpon_1/1/4,up,2.4,absent,NKT04X3ROW7,Persistent Missing,Missing in both weeks
NKT06013GO0,ZTE,C320,GTGOG,gpon_1/1/7,down,2.4,absent,NKT06X35H9C,Persistent Missing,Missing in both weeks
NKW01049GO0,Fiberhome,AN5516-04,GC8B,PON 2/4,up,2.4,absent,NKW01X33G3G,Persistent Missing,Missing in both weeks
NKW01049GO0,Fiberhome,AN5516-04,GC8B,PON 2/5,up,2.4,absent,NKW01X3DWY1,Persistent Missing,Missing in both weeks
NKW01055GO0,Fiberhome,AN5516-04,GC8B,PON 1/6,up,2.4,nan,NKW01X2Y1TE,Persistent Missing,Missing in both weeks
NTB01025GO0,Fiberhome,AN5516-04,GC8B,PON 2/7,up,2.4,nan,NTB01X3DXR9,Persistent Missing,Missing in both weeks
NTB04006G01,ZTE,C300,GTGHG,gpon_1/8/14,up,2.4,absent,NTB03X1RF2C,New Missing,Newly detected missing this week
NTB06001G00,ZTE,C300,GTGHG,gpon_1/14/6,down,2.4,absent,NTB06X2DJV8,Persistent Missing,Missing in both weeks
PBR01039GO0,ZTE,C620,GFGL,gpon_olt-1/1/10,down,2.4,absent,PBR01X3TPC6,Persistent Missing,Missing in both weeks
PBR01039GO0,ZTE,C620,GFGL,gpon_olt-1/1/9,down,2.4,absent,PBR01X3TPC5,Persistent Missing,Missing in both weeks
PCB03016GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/5,notPresent,2.4,absent,PCB03X2ZNFM,Persistent Missing,Missing in both weeks
PCB07009GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/5,notPresent,2.4,absent,PCB07X3GD8F,Persistent Missing,Missing in both weeks
PCR01012GO0,Fiberhome,AN5516-04,GC8B,PON 1/4,up,2.4,nan,PCR01XMC100,Persistent Missing,Missing in both weeks
PCR01013GO0,Fiberhome,AN5516-04,GC8B,PON 1/3,up,2.4,nan,PCR01XMM00R,Persistent Missing,Missing in both weeks
PCR01013GO0,Fiberhome,AN5516-04,GC8B,PON 1/8,up,2.4,nan,PCR01XHTK1L,Persistent Missing,Missing in both weeks
PCR08001G00,Huawei,MA5608T,H805GPFD,GPON 0/1/10,notPresent,2.4,absent,PCR08X0001Q,Persistent Missing,Missing in both weeks
PCR08001G00,Huawei,MA5608T,H805GPFD,GPON 0/1/12,notPresent,2.4,absent,PCR08X0001L,Persistent Missing,Missing in both weeks
PCT04001G00,Huawei,MA5800-X2,H901GPHF,GPON 0/2/7,notPresent,2.4,absent,PCT04X3SGHK,Persistent Missing,Missing in both weeks
PHE06002GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,notPresent,2.4,absent,PHE06X21D60,New Missing,Newly detected missing this week
PHE06002GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/7,notPresent,2.4,absent,PHE06X3C486,New Missing,Newly detected missing this week
PKT01066GO0,Fiberhome,AN6000-2,GPOA,PON 1/10,up,2.4,nan,PKT01X3V6T1,Persistent Missing,Missing in both weeks
PTT01041GO0,ZTE,C620,HFTL,gpon_olt-1/1/11,down,10,absent,PTT01X1ZFFB,Persistent Missing,Missing in both weeks
PTT03010GO0,Fiberhome,AN5516-04,GC8B,PON 2/6,up,2.4,nan,PTT03X2KX17,Persistent Missing,Missing in both weeks
PTT05012GO0,Fiberhome,AN6000-2,GFOA,PON 1/14,up,2.4,nan,PTT05X30K9S,Persistent Missing,Missing in both weeks
PTT05012GO0,Fiberhome,AN6000-2,GFOA,PON 1/15,up,2.4,nan,PTT05X30Q3B,Persistent Missing,Missing in both weeks
PTT05015GO0,Fiberhome,AN6000-2,GFOA,PON 2/13,up,2.4,nan,PTT05X3DT3W,Persistent Missing,Missing in both weeks
PTT06002G00,ZTE,C300,GTGHG,gpon_1/14/11,down,2.4,absent,PTT06X17P3T,Persistent Missing,Missing in both weeks
PTT06AGNG00,ZTE,C300,GTGHG,gpon_1/19/16,down,2.4,absent,PTT06X3CMOK,Persistent Missing,Missing in both weeks
RCB01051GO0,Fiberhome,AN6000-2,GPOA,PON 1/15,up,2.4,nan,RCB01X39CQF,Persistent Missing,Missing in both weeks
RCB01052GO0,Fiberhome,AN6000-2,GPOA,PON 1/6,up,2.4,nan,RCB01X3E2DK,Persistent Missing,Missing in both weeks
RCB04002GO0,ZTE,C320,GTGHG,gpon_1/1/15,down,2.4,absent,RCB06X0000C,Persistent Missing,Missing in both weeks
RYG01053GO0,Fiberhome,AN5516-04,GC8B,PON 2/8,up,2.4,nan,RYG01XHS028,Persistent Missing,Missing in both weeks
RYG01066GO0,Fiberhome,AN6000-2,GPOA,PON 2/10,down,2.4,absent,RYG01X3QXBT,Persistent Missing,Missing in both weeks
RYG02021GO0,Fiberhome,AN5516-04,GC8B,PON 2/8,up,2.4,nan,RYG02XEK04Y,Persistent Missing,Missing in both weeks
RYG03018G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/5,notPresent,2.4,absent,RYG03X3SPN8,Persistent Missing,Missing in both weeks
RYG03023G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,notPresent,2.4,absent,RYG03XSW01A,Persistent Missing,Missing in both weeks
RYG05007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/7,notPresent,2.4,absent,RYG05X3TKOZ,Persistent Missing,Missing in both weeks
RYG05015G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,notPresent,2.4,absent,RYG05X3VKTX,Persistent Missing,Missing in both weeks
RYG06001G00,Huawei,MA5800-X17,H901GPHF,GPON 0/5/7,notPresent,2.4,absent,RYG06XEK06D,Persistent Missing,Missing in both weeks
RYG06017GO0,Fiberhome,AN6000-2,GPOA,PON 1/1,down,2.4,absent,RYG06X3PUE1,Persistent Missing,Missing in both weeks
RYG06017GO0,Fiberhome,AN6000-2,GPOA,PON 1/2,down,2.4,absent,RYG06X3PUE3,Persistent Missing,Missing in both weeks
RYG07001GO0,Huawei,MA5608T,H807GPBH,GPON 0/0/3,notPresent,2.4,absent,RYG07XSF00A,Persistent Missing,Missing in both weeks
SKO01015GO0,Fiberhome,AN5516-04,GOOB,PON 1/11,up,2.4,nan,SKO01XOQW01,Persistent Missing,Missing in both weeks
SKO01015GO0,Fiberhome,AN5516-04,GOOB,PON 2/6,up,2.4,nan,SKO01XAWPH1,Persistent Missing,Missing in both weeks
SKO03015GO0,Fiberhome,AN6000-2,GPOA,PON 1/3,up,2.4,nan,SKO03XAWS1M,Persistent Missing,Missing in both weeks
SMP01069GO0,Fiberhome,AN6000-2,GPOA,PON 2/10,up,2.4,nan,SMP01X3FXSW,Persistent Missing,Missing in both weeks
SMP01069GO0,Fiberhome,AN6000-2,GPOA,PON 2/11,down,2.4,nan,SMP01X3FXT9,Persistent Missing,Missing in both weeks
SMP01069GO0,Fiberhome,AN6000-2,GPOA,PON 2/12,up,2.4,nan,SMP01X3FXTI,Persistent Missing,Missing in both weeks
SMP01069GO0,Fiberhome,AN6000-2,GPOA,PON 2/7,up,2.4,nan,SMP01X3FXS5,Persistent Missing,Missing in both weeks
SMP01069GO0,Fiberhome,AN6000-2,GPOA,PON 2/8,up,2.4,nan,SMP01X3FXSE,Persistent Missing,Missing in both weeks
SMP01069GO0,Fiberhome,AN6000-2,GPOA,PON 2/9,up,2.4,nan,SMP01X3FXSN,Persistent Missing,Missing in both weeks
SMP02005GO0,Huawei,MA5608T,H805GPFD,GPON 0/1/11,notPresent,2.4,absent,SMP02X30NMR,Persistent Missing,Missing in both weeks
SMP02010GO0,Fiberhome,AN5516-04,GC8B,PON 1/1,up,2.4,nan,SMP02X2VYUD,Persistent Missing,Missing in both weeks
SMP02011GO0,Fiberhome,AN6000-2,GPOA,PON 1/6,up,2.4,nan,SMP02X36UOU,Persistent Missing,Missing in both weeks
SRACBI1JGW0,Huawei,MA5603T,H805GPBD,GPON 0/4/0,notPresent,2.4,absent,SRACBI-01/G009-O,Persistent Missing,Missing in both weeks
SRACBI1JGW0,Huawei,MA5603T,H805GPBD,GPON 0/5/0,notPresent,2.4,absent,SRACBI-01/G008-O,Persistent Missing,Missing in both weeks
SRACBI1JGW0,Huawei,MA5603T,H805GPBD,GPON 0/5/4,notPresent,2.4,absent,SRACBI-01/G004-O,Persistent Missing,Missing in both weeks
SRACBI1JGW0,Huawei,MA5603T,H805GPBD,GPON 0/5/5,notPresent,2.4,absent,SRACBI-01/G005-O,Persistent Missing,Missing in both weeks
SRACBI1JGW0,Huawei,MA5603T,H805GPBD,GPON 0/5/6,notPresent,2.4,absent,SRACBI-01/G006-O,Persistent Missing,Missing in both weeks
SRACBI1JGW0,Huawei,MA5603T,H805GPBD,GPON 0/5/7,notPresent,2.4,absent,SRACBI-01/G007-O,Persistent Missing,Missing in both weeks
SRT04001G00,ZTE,C300,GTGHG,gpon_1/4/16,down,2.4,absent,SRT04X2NIOW,Persistent Missing,Missing in both weeks
SRT04001G00,ZTE,C300,GTGHG,gpon_1/5/1,down,2.4,absent,SRT04X2NIO4,Persistent Missing,Missing in both weeks
SRT04013GO0,Fiberhome,AN5516-04,GC8B,PON 1/3,up,2.4,nan,SRT04X2QGK7,Persistent Missing,Missing in both weeks
SRT04013GO0,Fiberhome,AN5516-04,GC8B,PON 2/4,up,2.4,nan,SRT04X3QEAS,Persistent Missing,Missing in both weeks
SRT14003GO0,ZTE,C320,GTGOG,gpon_1/2/1,down,2.4,absent,SRT14X238MD,Persistent Missing,Missing in both weeks
SSK01019GO0,Fiberhome,AN5516-04,GC8B,PON 1/1,up,2.4,nan,SSK01X000JI,Persistent Missing,Missing in both weeks
SSK01019GO0,Fiberhome,AN5516-04,GC8B,PON 1/6,up,2.4,nan,SSK01X000KU,Persistent Missing,Missing in both weeks
TRG07006G00,ZTE,C610,XGS-PON (Built-in),gpon_olt-1/3/6,down,2.4,absent,TRG07X39SM8,New Missing,Newly detected missing this week
UBR01037GO0,Fiberhome,AN5516-04,GC8B,PON 1/4,down,2.4,absent,UBR01X3FPU5,Persistent Missing,Missing in both weeks
UBR01038GO0,Fiberhome,AN5516-04,GC8B,PON 1/8,up,2.4,nan,UBR01X001QD,Persistent Missing,Missing in both weeks
UBR01045GO0,Fiberhome,AN6000-2,GPOA,PON 2/11,up,2.4,nan,UBR01X3BVW0,Persistent Missing,Missing in both weeks
UBR15001GO0,Huawei,MA5608T,H805GPFD,GPON 0/1/14,notPresent,2.4,absent,UBR15X0006D,Persistent Missing,Missing in both weeks
YST01024GO0,Fiberhome,AN5516-04,GC8B,PON 1/4,up,2.4,nan,YST01X000MU,Persistent Missing,Missing in both weeks
YST01024GO0,Fiberhome,AN5516-04,GC8B,PON 2/2,up,2.4,nan,YST01X3FQAR,Persistent Missing,Missing in both weeks
ANC01027GO0,ZTE,C320,,gpon_1/1/1,up,2.4,nan,ANC01X00KK1,Recovered / Fixed,SFP inserted or port restored this week
ANC01027GO0,ZTE,C320,,gpon_1/1/2,up,2.4,nan,ANC01X35KMT,Recovered / Fixed,SFP inserted or port restored this week
ANC01027GO0,ZTE,C320,,gpon_1/1/4,up,2.4,nan,ANC01X34R3D,Recovered / Fixed,SFP inserted or port restored this week
ANC01027GO0,ZTE,C320,,gpon_1/1/5,up,2.4,nan,ANC01X34XON,Recovered / Fixed,SFP inserted or port restored this week
ANC01027GO0,ZTE,C320,,gpon_1/1/6,up,2.4,nan,ANC01X39YGR,Recovered / Fixed,SFP inserted or port restored this week
ANC01027GO0,ZTE,C320,,gpon_1/1/7,up,2.4,nan,ANC01X3AXGA,Recovered / Fixed,SFP inserted or port restored this week
ANC01027GO0,ZTE,C320,,gpon_1/1/8,up,2.4,nan,ANC01X3BK17,Recovered / Fixed,SFP inserted or port restored this week
ANC01028GO0,ZTE,C320,,gpon_1/1/1,up,2.4,nan,ANC01X3B5BG,Recovered / Fixed,SFP inserted or port restored this week
ANC01028GO0,ZTE,C320,,gpon_1/1/2,up,2.4,nan,ANC01X3B58P,Recovered / Fixed,SFP inserted or port restored this week
ANC01028GO0,ZTE,C320,,gpon_1/1/3,up,2.4,nan,ANC01X00ZHA,Recovered / Fixed,SFP inserted or port restored this week
ANC01028GO0,ZTE,C320,,gpon_1/1/4,up,2.4,nan,ANC01X3HLWY,Recovered / Fixed,SFP inserted or port restored this week
ANC01028GO0,ZTE,C320,,gpon_1/1/5,up,2.4,nan,ANC01X3RFQ1,Recovered / Fixed,SFP inserted or port restored this week
ANC01028GO0,ZTE,C320,,gpon_1/1/6,up,2.4,nan,ANC01X3QSBU,Recovered / Fixed,SFP inserted or port restored this week
ANC01029GO0,ZTE,C320,,gpon_1/1/1,up,2.4,nan,ANC01X000IA,Recovered / Fixed,SFP inserted or port restored this week
ANC01029GO0,ZTE,C320,,gpon_1/1/2,up,2.4,nan,ANC01X3KXPO,Recovered / Fixed,SFP inserted or port restored this week
ANC01029GO0,ZTE,C320,,gpon_1/1/3,up,2.4,nan,ANC01X3BVP1,Recovered / Fixed,SFP inserted or port restored this week
ANC01029GO0,ZTE,C320,,gpon_1/1/5,up,2.4,nan,ANC01X3BVP2,Recovered / Fixed,SFP inserted or port restored this week
ANC01029GO0,ZTE,C320,,gpon_1/1/6,up,2.4,nan,ANC01X3BVR1,Recovered / Fixed,SFP inserted or port restored this week
ANC02002GO0,ZTE,C320,,gpon_1/1/10,up,2.4,nan,ANC02X0000S,Recovered / Fixed,SFP inserted or port restored this week
ANC03009G00,Fiberhome,AN6001-G16,,PON 1/1,up,2.4,nan,ANC03X0005U,Recovered / Fixed,SFP inserted or port restored this week
ANC05001GO0,ZTE,C320,,gpon_1/1/7,up,2.4,nan,ANC05X0000S,Recovered / Fixed,SFP inserted or port restored this week
ANC06010G00,ZTE,C320,,gpon_1/1/6,up,2.4,nan,ANC06X3PKN1,Recovered / Fixed,SFP inserted or port restored this week
AYT01032GO0,Fiberhome,AN5516-04,,PON 1/1,up,2.4,nan,AYT11X2VW49,Recovered / Fixed,SFP inserted or port restored this week
AYT11036GO0,Fiberhome,AN5516-04,,PON 1/1,up,2.4,nan,AYT06X31ZL4,Recovered / Fixed,SFP inserted or port restored this week
BKK02001G00,ZTE,C300,,gpon_1/14/7,up,2.4,nan,BKK02X1TOR7,Recovered / Fixed,SFP inserted or port restored this week
BKK02001G00,ZTE,C300,,gpon_1/19/4,up,2.4,nan,BKK02X2CXNU,Recovered / Fixed,SFP inserted or port restored this week
BKK02004GO0,Fiberhome,AN5516-04,,PON 1/8,up,2.4,nan,BKK02X2M5NT,Recovered / Fixed,SFP inserted or port restored this week
BKK03001G00,ZTE,C300,,gpon_1/12/1,up,2.4,nan,BKK03X1JBO9,Recovered / Fixed,SFP inserted or port restored this week
BKK03001G00,ZTE,C300,,gpon_1/12/16,up,2.4,nan,BKK03X1RD3T,Recovered / Fixed,SFP inserted or port restored this week
BKK03001G00,ZTE,C300,,gpon_1/12/2,up,2.4,nan,BKK03X1JBOF,Recovered / Fixed,SFP inserted or port restored this week
