Device Name,Vendor,Model,Card Name,IfName,Splitter L1 Name,ModuleClass,VendorPN,XGS_Status
RYG05005G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG05XSF001,Combo C+,,Ready (XGS SFP Inserted)
RYG05005G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG05XHI201,Combo C+,,Ready (XGS SFP Inserted)
RYG05005G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG05X3QT7M,Combo C+,,Ready (XGS SFP Inserted)
RYG05005G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/5,RYG05X3R6Q0,Combo C+,,Ready (XGS SFP Inserted)
RYG05005G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/7,RYG05X3R6TJ,Combo C+,,Ready (XGS SFP Inserted)
RYG05006G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG05X10033,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05006G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG05XSF00L,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05006G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG05X3S1WR,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05006G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG05XEB00E,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05006G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG05XEB00N,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05006G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/5,RYG05XEB00W,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05006G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/6,RYG05XEB015,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05006G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/7,RYG05XEB01E,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG05X1003D,Combo C+,,Ready (XGS SFP Inserted)
RYG05007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG05XSF00C,Combo C+,,Ready (XGS SFP Inserted)
RYG05007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG05XMB30O,Combo C+,,Ready (XGS SFP Inserted)
RYG05007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG05X3TECT,Combo C+,,Ready (XGS SFP Inserted)
RYG05007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG05XMD00F,Combo C+,,Ready (XGS SFP Inserted)
RYG05007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/5,RYG05XMD00O,Combo C+,,Ready (XGS SFP Inserted)
RYG05007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/6,RYG05X3TOAD,Combo C+,,Ready (XGS SFP Inserted)
RYG05007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/7,RYG05X3TKOZ,absent,,SFP Swap Needed (GPON SFP Inserted)
RYG05008G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG05X1002T,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05008G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG05XHP201,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05010G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG05X10029,Combo C+,,Ready (XGS SFP Inserted)
RYG05010G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG05X1002I,Combo C+,,Ready (XGS SFP Inserted)
RYG05010G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG05XHF008,Combo C+,,Ready (XGS SFP Inserted)
RYG05010G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG05XHI20P,Combo C+,,Ready (XGS SFP Inserted)
RYG05010G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG05XMD001,Combo C+,,Ready (XGS SFP Inserted)
RYG05010G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/5,RYG05XMD006,Combo C+,,Ready (XGS SFP Inserted)
RYG05010G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/6,RYG05XAQW08,Combo C+,,Ready (XGS SFP Inserted)
RYG05010G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/7,RYG05XMW412,Combo C+,,Ready (XGS SFP Inserted)
RYG05011G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG05X1003N,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05011G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG05XHF001,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05011G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG05XSF00I,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05011G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG05XEB001,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05012G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG05X10047,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05012G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG05X3R3F1,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05012G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG05X3TMMJ,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG05012G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG05X3VCJK,GPON/CLASS B+,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
RYG05013G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG05X1003X,XGSPON+GPON/CLASS C+,OM5270S-D2SW,Ready (XGS SFP Inserted)
RYG05013G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG05XSF009,XGSPON+GPON/CLASS C+,OM5270S-D2SW,Ready (XGS SFP Inserted)
RYG05013G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG05XEB02P,XGSPON+GPON/CLASS C+,OM5270S-D2SW,Ready (XGS SFP Inserted)
RYG05013G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG05XEB02Y,XGSPON+GPON/CLASS C+,OM5270S-D2SW,Ready (XGS SFP Inserted)
RYG05013G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG05XEB037,XGSPON+GPON/CLASS C+,OM5270S-D2SW,Ready (XGS SFP Inserted)
RYG05013G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/5,RYG05XMD013,XGSPON+GPON/CLASS C+,OM5270S-D2SW,Ready (XGS SFP Inserted)
RYG05013G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/6,RYG05XMD01A,XGSPON+GPON/CLASS C+,OM5270S-D2SW,Ready (XGS SFP Inserted)
RYG05013G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/7,RYG05X3R952,XGSPON+GPON/CLASS C+,OM5270S-D2SW,Ready (XGS SFP Inserted)
RYG05014G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG05XHI20C,Combo C+,,Ready (XGS SFP Inserted)
RYG05014G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG05X10051,Combo C+,,Ready (XGS SFP Inserted)
RYG05014G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG05XSF00X,Combo C+,,Ready (XGS SFP Inserted)
RYG05014G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG05XSF012,Combo C+,,Ready (XGS SFP Inserted)
RYG05014G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG05XEB023,Combo C+,,Ready (XGS SFP Inserted)
RYG05014G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/5,RYG05XMW40A,Combo C+,,Ready (XGS SFP Inserted)
RYG05014G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/6,RYG05XMW40I,Combo C+,,Ready (XGS SFP Inserted)
RYG05015G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG05X1004R,Combo C+,,Ready (XGS SFP Inserted)
RYG05015G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG05XSF006,Combo C+,,Ready (XGS SFP Inserted)
RYG05015G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG05XHI20I,Combo C+,,Ready (XGS SFP Inserted)
RYG05015G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG05X3VKTX,absent,,SFP Swap Needed (GPON SFP Inserted)
RYG05016G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG05X1004H,Combo C+,,Ready (XGS SFP Inserted)
RYG05016G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG01XSP10W,Combo C+,,Ready (XGS SFP Inserted)
RYG05016G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG05XSF00S,Combo C+,,Ready (XGS SFP Inserted)
RYG05016G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG05XSF00U,Combo C+,,Ready (XGS SFP Inserted)
RYG06003G00,Huawei,MA5800-X17,H905FLHF,GPON 0/11/0,CBR07X000SA,XGSPON+GPON/CLASS C+,OM5270S-D2SW,Ready (XGS SFP Inserted)
RYG06003G00,Huawei,MA5800-X17,H905FLHF,GPON 0/11/1,CBR07X000SF,XGSPON+GPON/CLASS C+,OM5270S-D2SW,Ready (XGS SFP Inserted)
RYG06003G00,Huawei,MA5800-X17,H905FLHF,GPON 0/11/10,CBR07X000WV,GPON/CLASS B+,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
RYG06003G00,Huawei,MA5800-X17,H905FLHF,GPON 0/11/11,CBR07X000WQ,GPON/CLASS B+,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
RYG06003G00,Huawei,MA5800-X17,H905FLHF,GPON 0/11/12,CBR07X000WG,GPON/CLASS B+,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
RYG06003G00,Huawei,MA5800-X17,H905FLHF,GPON 0/11/13,CBR07X000WB,GPON/CLASS B+,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
RYG06003G00,Huawei,MA5800-X17,H905FLHF,GPON 0/11/14,CBR07X0013X,GPON/CLASS B+,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
RYG06003G00,Huawei,MA5800-X17,H905FLHF,GPON 0/11/15,CBR07X000VR,GPON/CLASS B+,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
RYG06003G00,Huawei,MA5800-X17,H905FLHF,GPON 0/11/2,CBR07X000X0,XGSPON+GPON/CLASS C+,OM5270S-D2SW,Ready (XGS SFP Inserted)
RYG06003G00,Huawei,MA5800-X17,H905FLHF,GPON 0/11/3,CBR07X000X5,XGSPON+GPON/CLASS C+,OM5270S-D2SW,Ready (XGS SFP Inserted)
RYG06003G00,Huawei,MA5800-X17,H905FLHF,GPON 0/11/4,CBR07XAWD5A,XGSPON+GPON/CLASS C+,OM5270S-D2SW,Ready (XGS SFP Inserted)
RYG06003G00,Huawei,MA5800-X17,H905FLHF,GPON 0/11/5,CBR07X3TA0B,XGSPON+GPON/CLASS C+,OM5270S-D2SW,Ready (XGS SFP Inserted)
RYG06003G00,Huawei,MA5800-X17,H905FLHF,GPON 0/11/6,CBR07X3TA0H,XGSPON+GPON/CLASS C+,OM5270S-D2SW,Ready (XGS SFP Inserted)
RYG06003G00,Huawei,MA5800-X17,H905FLHF,GPON 0/11/7,CBR07X000NU,GPON/CLASS B+,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
RYG06003G00,Huawei,MA5800-X17,H905FLHF,GPON 0/11/8,CBR07X000VM,GPON/CLASS B+,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
RYG06003G00,Huawei,MA5800-X17,H905FLHF,GPON 0/11/9,CBR07X000NP,GPON/CLASS B+,PTB38J0-6538E-SC,SFP Swap Needed (GPON SFP Inserted)
RYG06005G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG06X10021,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06005G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG06X1002A,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06005G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG06XHF23U,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06005G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG06XMW43H,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06005G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG06XMW40R,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06005G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/5,RYG06XMW40X,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06005G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/6,RYG06XMW43Q,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06005G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/7,RYG06XMW43Z,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06013G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG06X1000A,Combo C+,,Ready (XGS SFP Inserted)
RYG06013G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG06X10001,Combo C+,,Ready (XGS SFP Inserted)
RYG06013G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG06XEK001,Combo C+,,Ready (XGS SFP Inserted)
RYG06013G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG06XEBD57,Combo C+,,Ready (XGS SFP Inserted)
RYG06013G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG06XEBD1Z,Combo C+,,Ready (XGS SFP Inserted)
RYG06013G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/5,RYG06XEBD28,Combo C+,,Ready (XGS SFP Inserted)
RYG06013G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/6,RYG06XEBD2H,Combo C+,,Ready (XGS SFP Inserted)
RYG06013G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/7,RYG06XEBD2Q,Combo C+,,Ready (XGS SFP Inserted)
RYG06014G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG06X1001J,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06014G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG06X1001S,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06014G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG06XHF22L,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06014G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG06XEK04O,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06014G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG06XEK04A,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06014G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/5,RYG06XEK05I,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06014G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/6,RYG06XEK05N,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06014G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/7,RYG06X3QQ2O,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06017G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG06X10031,Combo C+,,Ready (XGS SFP Inserted)
RYG06017G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG06X1003A,Combo C+,,Ready (XGS SFP Inserted)
RYG06017G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG06X100AP,Combo C+,,Ready (XGS SFP Inserted)
RYG06017G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG06X2YFSP,Combo C+,,Ready (XGS SFP Inserted)
RYG06017G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG06XSF001,Combo C+,,Ready (XGS SFP Inserted)
RYG06021GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG06X1007J,Combo C+,,Ready (XGS SFP Inserted)
RYG06021GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG06XUSO01,Combo C+,,Ready (XGS SFP Inserted)
RYG06021GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG06XSI00O,Combo C+,,Ready (XGS SFP Inserted)
RYG06022G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG06X1007T,Combo C+,,Ready (XGS SFP Inserted)
RYG06022G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG06XUSO03,Combo C+,,Ready (XGS SFP Inserted)
RYG06022G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG06XSI00S,Combo C+,,Ready (XGS SFP Inserted)
RYG06024G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG06X10097,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06024G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG06XAWD0N,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06024G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG06XAYD01,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06024G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG06XAYD07,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06025G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG06X1008X,Combo C+,,Ready (XGS SFP Inserted)
RYG06025G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG06XEK02A,Combo C+,,Ready (XGS SFP Inserted)
RYG06025G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG06XAWD08,Combo C+,,Ready (XGS SFP Inserted)
RYG06025G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG06XAQW02,Combo C+,,Ready (XGS SFP Inserted)
RYG06025G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG06X3Q25H,Combo C+,,Ready (XGS SFP Inserted)
RYG06025G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/5,RYG06X3Q262,Combo C+,,Ready (XGS SFP Inserted)
RYG06025G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/6,RYG06X3Q26F,Combo C+,,Ready (XGS SFP Inserted)
RYG06026G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG06X1008N,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06026G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG06XHF22T,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06026G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG06XAWD1A,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06027G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG06X1008D,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06027G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG06XHF22Q,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06027G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG06XMW424,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06028GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG06X10083,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06028GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG05XSF003,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06028GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG06XHF23P,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06028GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG05XDSA01,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06028GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG05XDSA05,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG06034GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG06X3TLM0,Combo C+,,Ready (XGS SFP Inserted)
RYG06034GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG06X3TLMI,Combo C+,,Ready (XGS SFP Inserted)
RYG06034GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG06X3TRWZ,Combo C+,,Ready (XGS SFP Inserted)
RYG06034GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG06X3UJSV,Combo C+,,Ready (XGS SFP Inserted)
RYG06034GO0,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG06X3UK75,Combo C+,,Ready (XGS SFP Inserted)
RYG06036GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/1,RYG06X3TMOV,54,SOGQ4321-PSGL,SFP Swap Needed (GPON SFP Inserted)
RYG06036GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/2,RYG06X3TMP2,54,SOGQ4321-PSGL,SFP Swap Needed (GPON SFP Inserted)
RYG06036GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/3,RYG06XWT101,54,SOGQ4321-PSGL,SFP Swap Needed (GPON SFP Inserted)
RYG06036GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/4,RYG06X3RHM8,54,SOGQ4321-PSGL,SFP Swap Needed (GPON SFP Inserted)
RYG06036GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/5,RYG06XDS01Q,54,SOGQ4321-PSGL,SFP Swap Needed (GPON SFP Inserted)
RYG06036GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/6,RYG06X2TMOA,54,SOGQ4321-PSGL,SFP Swap Needed (GPON SFP Inserted)
RYG07004G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG07X0001F,Combo C+,,Ready (XGS SFP Inserted)
RYG07004G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG07XUSO03,Combo C+,,Ready (XGS SFP Inserted)
RYG07004G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG07XSF00D,Combo C+,,Ready (XGS SFP Inserted)
RYG07005G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG07X00015,Combo C+,,Ready (XGS SFP Inserted)
RYG07005G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG07XSF001,Combo C+,,Ready (XGS SFP Inserted)
RYG07006G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG07X0000V,Combo C+,,Ready (XGS SFP Inserted)
RYG07006G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG07XSI00T,Combo C+,,Ready (XGS SFP Inserted)
RYG08007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,RYG08X1000J,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG08007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,RYG08X1000S,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG08007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/10,RYG08X3UKMP,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG08007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,RYG08X10083,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG08007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,RYG08XSI004,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
RYG08007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,RYG08XSFD01,XGSPON+GPON/CLASS C+PRO,OM5270SX301,Ready (XGS SFP Inserted)
